10,Counter-Strike,0,5.5,False,2000,False,Yes,Yes,Yes
20,Team Fortress Classic,0,3.0,False,1999,False,Yes,Yes,Yes
30,Day of Defeat,0,3.0,False,2003,False,Yes,Yes,Yes
40,Deathmatch Classic,0,3.0,False,2001,False,Yes,Yes,Yes
50,Half-Life: Opposing Force,0,3.0,False,1999,False,Yes,Yes,Yes
60,Ricochet,0,3.0,False,2000,False,Yes,Yes,Yes
70,Half-Life,0,5.5,False,1998,False,Yes,Yes,Yes
80,Counter-Strike: Condition Zero,0,5.5,False,2004,False,Yes,Yes,Yes
130,Half-Life: Blue Shift,0,3.0,False,2001,False,Yes,Yes,Yes
220,Half-Life 2,0,5.5,False,2004,False,Yes,Yes,Yes
240,Counter-Strike: Source,0,5.5,False,2004,False,Yes,Yes,Yes
280,Half-Life: Source,0,5.5,False,2004,False,Yes,Yes,Yes
300,Day of Defeat: Source,0,5.5,False,2010,False,Yes,Yes,Yes
320,Half-Life 2: Deathmatch,0,3.0,False,2004,False,Yes,Yes,Yes
340,Half-Life 2: Lost Coast,0,0.0,False,2005,False,Yes,Yes,Yes
360,Half-Life Deathmatch: Source,0,5.5,False,2006,False,Yes,Yes,Yes
380,Half-Life 2: Episode One,0,4.75,False,2006,False,Yes,Yes,Yes
400,Portal,0,5.5,False,2007,False,Yes,Yes,Yes
420,Half-Life 2: Episode Two,0,4.75,False,2007,False,Yes,Yes,Yes
440,Team Fortress 2,0,0.0,False,2007,True,Yes,Yes,Yes
500,Left 4 Dead,0,5.5,False,2008,False,Yes,Yes,No
550,Left 4 Dead 2,0,5.5,False,2009,False,Yes,Yes,Yes
570,Dota 2,0,0.0,False,2013,True,Yes,Yes,Yes
620,Portal 2,0,5.5,False,2011,False,Yes,Yes,Yes
630,Alien Swarm,0,0.0,False,2010,True,Yes,No,No
730,Counter-Strike: Global Offensive,0,0.0,False,2012,True,Yes,Yes,Yes
1002,Rag Doll Kung Fu,0,0.62,False,2005,False,Yes,No,No
1200,Red Orchestra: Ostfront 41-45,0,3.0,False,2006,False,Yes,Yes,Yes
1250,Killing Floor,17,6.88,False,2009,False,Yes,Yes,Yes
1300,SiN Episodes: Emergence,0,5.5,False,2006,False,Yes,No,No
1313,SiN: Gold,0,5.5,False,2020,False,Yes,No,No
1500,Darwinia,0,5.5,False,2005,False,Yes,Yes,Yes
1510,Uplink,0,6.88,False,2006,False,Yes,Yes,Yes
1520,DEFCON,0,5.5,False,2006,False,Yes,Yes,Yes
1530,Multiwinia,0,5.5,False,2008,False,Yes,Yes,No
1600,Dangerous Waters,0,9.38,False,2006,False,Yes,No,No
1610,Space Empires IV Deluxe,0,6.88,False,2006,False,Yes,No,No
1620,Jagged Alliance 2 Gold,0,11.88,False,2006,False,Yes,No,No
1630,Disciples II: Rise of the Elves ,0,5.0,False,2006,False,Yes,No,No
1640,Disciples II: Gallean's Return,0,5.0,False,2006,False,Yes,No,No
1670,Iron Warriors: T - 72 Tank Command ,0,3.75,False,2006,False,Yes,No,No
1690,Space Empires V,0,9.38,False,2006,False,Yes,No,No
1700,Arx Fatalis,0,3.75,False,2007,False,Yes,No,No
1900,Earth 2160,0,3.75,False,2006,False,Yes,Yes,Yes
1930,Two Worlds Epic Edition,17,6.88,False,2009,False,Yes,Yes,Yes
2100,Dark Messiah of Might & Magic,17,8.0,False,2006,False,Yes,No,No
2200,Quake III Arena,0,10.75,False,2007,False,Yes,No,No
2210,Quake 4,17,10.75,False,2011,False,Yes,No,No
2270,Wolfenstein 3D,0,3.75,False,2007,False,Yes,No,No
2280,DOOM (1993),0,3.75,False,2007,False,Yes,No,No
2300,DOOM II,0,3.75,False,2007,False,Yes,No,No
2310,Quake,17,7.88,False,2007,False,Yes,No,No
2320,Quake II,17,4.12,False,2007,False,Yes,No,No
2360,HeXen: Beyond Heretic,17,3.75,False,2007,False,Yes,No,No
2370,HeXen: Deathkings of the Dark Citadel,0,3.75,False,2007,False,Yes,No,No
2390,Heretic: Shadow of the Serpent Riders,0,3.75,False,2007,False,Yes,No,No
2400,The Ship: Murder Party,0,6.88,False,2006,False,Yes,No,No
2420,The Ship: Single Player,0,0.0,False,2006,False,Yes,No,No
2450,Bloody Good Time,0,4.0,False,2010,False,Yes,No,No
2500,Shadowgrounds,17,5.0,False,2006,False,Yes,Yes,No
2520,Gumboy - Crazy Adventures™,0,3.75,False,2006,False,Yes,No,No
2540,RIP - Trilogy™,0,3.75,False,2007,False,Yes,No,No
2570,Vigil: Blood Bitterness™,0,0.0,False,2007,False,Yes,No,No
2590,Alpha Prime,17,4.38,False,2007,False,Yes,No,No
2600,Vampire: The Masquerade - Bloodlines,17,18.62,False,2007,False,Yes,No,No
2610,GUN™,17,18.62,False,2006,False,Yes,No,No
2620,Call of Duty®,0,18.62,False,2006,False,Yes,No,No
2630,Call of Duty® 2,0,18.62,False,2006,False,Yes,Yes,No
2640,Call of Duty: United Offensive,0,18.62,False,2006,False,Yes,No,No
2700,RollerCoaster Tycoon® 3: Platinum,0,0.0,False,2008,False,Yes,No,No
2710,Act of War: Direct Action,0,2.25,False,2008,False,Yes,No,No
2720,ThreadSpace: Hyperbol,0,3.0,False,2007,False,Yes,No,No
2780,ARMA: Combat Operations,0,6.25,False,2008,False,Yes,No,No
2800,X2: The Threat,0,3.75,False,2006,False,Yes,No,No
2810,X3: Reunion,0,6.88,False,2006,False,Yes,Yes,Yes
2820,X3: Terran Conflict,0,10.0,False,2008,False,Yes,Yes,Yes
2840,X: Beyond the Frontier,0,3.75,False,2010,False,Yes,No,No
2850,X: Tension,0,3.75,False,2010,False,Yes,No,No
2870,X Rebirth,0,18.12,False,2013,False,Yes,Yes,Yes
2900,688(I) Hunter/Killer,0,6.88,False,2006,False,Yes,No,No
2910,Fleet Command,0,6.88,False,2006,False,Yes,No,No
2920,Sub Command,0,6.88,False,2006,False,Yes,No,No
2990,FlatOut 2™,0,22.88,False,2006,False,Yes,No,No
3010,Xpand Rally,0,4.99,False,2006,False,Yes,No,No
3020,Call of Juarez,17,9.36,False,2007,False,Yes,No,No
3050,Xpand Rally Xtreme,0,4.99,False,2008,False,Yes,No,No
3130,Men of War: Red Tide,0,3.0,False,2009,False,Yes,No,No
3170,King's Bounty: Armored Princess,0,6.88,False,2009,False,Yes,Yes,No
3230,Genesis Rising,0,3.75,False,2007,False,Yes,No,No
3260,Safecracker: The Ultimate Puzzle Adventure,0,3.75,False,2007,False,Yes,No,No
3270,Painkiller Overdose,17,3.75,False,2007,False,Yes,No,No
3300,Bejeweled 2 Deluxe,0,3.75,False,2006,False,Yes,Yes,No
3310,Chuzzle Deluxe,0,3.75,False,2006,False,Yes,Yes,No
3320,Insaniquarium Deluxe,0,3.75,False,2006,False,Yes,No,No
3330,Zuma Deluxe,0,3.75,False,2006,False,Yes,Yes,No
3340,AstroPop Deluxe,0,3.75,False,2006,False,Yes,No,No
3350,Bejeweled Deluxe,0,3.75,False,2006,False,Yes,No,No
3360,Big Money! Deluxe,0,3.75,False,2006,False,Yes,No,No
3380,Dynomite Deluxe,0,3.75,False,2006,False,Yes,No,No
3390,Feeding Frenzy 2 Deluxe,0,3.75,False,2006,False,Yes,No,No
3400,Hammer Heads Deluxe,0,0.0,False,2006,False,Yes,No,No
3410,Heavy Weapon Deluxe,0,3.75,False,2006,False,Yes,No,No
3420,Iggle Pop Deluxe,0,3.75,False,2006,False,Yes,No,No
3430,Pizza Frenzy Deluxe,0,3.75,False,2006,False,Yes,No,No
3450,Typer Shark! Deluxe,0,3.75,False,2006,False,Yes,No,No
3460,Talismania Deluxe,0,3.75,False,2006,False,Yes,No,No
3480,Peggle Deluxe,0,3.75,False,2007,False,Yes,Yes,No
3483,Peggle Extreme,0,0.0,False,2007,True,Yes,No,No
3490,Venice Deluxe,0,0.0,False,2007,False,Yes,No,No
3500,Mystery P.I.™ - The Lottery Ticket,0,3.75,False,2007,False,Yes,No,No
3510,Amazing Adventures The Lost Tomb™,0,3.75,False,2007,False,Yes,No,No
3520,Mystery P.I.™ - The Vegas Heist,0,3.75,False,2008,False,Yes,No,No
3530,Amazing Adventures Around the World,0,3.75,False,2009,False,Yes,No,No
3540,Peggle™ Nights,0,3.75,False,2008,False,Yes,Yes,No
3560,Bejeweled Twist,0,3.75,False,2008,False,Yes,No,No
3570,Mystery P.I.™ - The New York Fortune,0,3.75,False,2009,False,Yes,No,No
3580,The Wizard's Pen™,0,3.75,False,2009,False,Yes,No,No
3590,Plants vs. Zombies GOTY Edition,0,3.75,False,2009,False,Yes,Yes,No
3600,Escape Rosecliff Island,0,3.75,False,2009,False,Yes,Yes,No
3610,Mystery P.I. - Lost in Los Angeles,0,3.75,False,2009,False,Yes,No,No
3620,Zuma's Revenge!,0,3.75,False,2009,False,Yes,No,No
3700,Sniper Elite,0,5.62,False,2009,False,Yes,No,No
3710,Judge Dredd: Dredd vs. Death,0,5.62,False,2009,False,Yes,No,No
3720,Evil Genius,0,6.88,False,2009,False,Yes,No,No
3730,Aliens versus Predator Classic 2000,17,3.75,False,2010,False,Yes,No,No
3800,Advent Rising,0,5.5,False,2006,False,Yes,No,No
3810,BloodRayne (Legacy),17,0.0,False,2006,False,Yes,No,No
3820,BloodRayne 2 (Legacy),17,0.0,False,2006,False,Yes,No,No
3830,Psychonauts,0,6.88,False,2006,False,Yes,Yes,Yes
3900,Sid Meier's Civilization® IV,0,11.88,False,2006,False,Yes,Yes,No
3910,Sid Meier's Civilization® III Complete,0,3.75,False,2006,False,Yes,No,No
3920,Sid Meier's Pirates!,0,6.88,False,2005,False,Yes,No,No
3980,CivCity: Rome,0,6.88,False,2007,False,Yes,No,No
3990,Civilization IV®: Warlords,0,3.75,False,2007,False,Yes,Yes,No
4000,Garry's Mod,0,6.88,False,2006,False,Yes,Yes,Yes
4100,Poker Superstars II,0,0.0,False,2006,False,Yes,No,No
4230,RACE - The WTCC Game,0,18.62,False,2006,False,Yes,No,No
4290,RACE: Caterham Expansion,0,3.0,False,2007,False,Yes,No,No
4300,RoboBlitz,0,0.0,False,2006,False,Yes,No,No
4420,Silverfall,0,3.74,False,2007,False,Yes,No,No
4460,City Life 2008,0,6.88,False,2008,False,Yes,No,No
4470,Silverfall: Earth Awakening,0,6.88,False,2008,False,Yes,No,No
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,17,11.88,False,2007,False,Yes,No,No
4520,Full Spectrum Warrior,0,6.88,False,2007,False,Yes,No,No
4530,Full Spectrum Warrior: Ten Hammers,0,6.88,False,2007,False,Yes,No,No
4560,Company of Heroes - Legacy Edition,17,11.88,False,2007,False,Yes,No,No
4570,"Warhammer® 40.000: Dawn of War® - Game of the Year Edition",17,8.62,False,2007,False,Yes,No,No
4580,"Warhammer® 40.000: Dawn of War® - Dark Crusade",17,8.62,False,2007,False,Yes,No,No
4700,Total War: MEDIEVAL II – Definitive Edition,0,14.75,False,2006,False,Yes,Yes,Yes
4720,Condemned: Criminal Origins,17,9.38,False,2012,False,Yes,No,No
4760,Rome: Total War™ - Collection,0,0.0,False,2007,False,Yes,No,No
4770,Rome: Total War™ - Alexander,0,0.0,False,2007,False,Yes,No,No
4780,Medieval II: Total War™ Kingdoms,0,14.75,False,2007,False,Yes,Yes,Yes
4800,Heroes of Annihilated Empires,0,4.75,False,2006,False,Yes,No,No
4850,Cossacks: Back to War,0,3.0,False,2010,False,Yes,No,No
4870,Cossacks: Art of War,0,3.0,False,2011,False,Yes,No,No
4880,Cossacks: European Wars,0,3.0,False,2011,False,Yes,No,No
4890,Cossacks II: Battle for Europe,0,3.0,False,2011,False,Yes,No,No
4900,Zen of Sudoku,0,0.0,False,2006,True,Yes,No,No
4920,Natural Selection 2,0,6.88,False,2012,False,Yes,No,No
6000,STAR WARS™ Republic Commando™,0,5.5,False,2009,False,Yes,No,No
6010,Indiana Jones® and the Fate of Atlantis™,0,3.5,False,2009,False,Yes,Yes,No
6020,STAR WARS™ Jedi Knight - Jedi Academy™,0,5.5,False,2009,False,Yes,Yes,No
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,0,5.5,False,2009,False,Yes,Yes,No
6040,The Dig®,0,3.5,False,2009,False,Yes,Yes,No
6060,"Star Wars: Battlefront 2 (Classic. 2005)",0,5.5,False,2009,False,Yes,No,No
6080,Thrillville®: Off the Rails™,0,5.5,False,2009,False,Yes,No,No
6090,Armed and Dangerous®,0,3.5,False,2009,False,Yes,No,No
6120,Shank,17,5.5,False,2010,False,Yes,Yes,Yes
6200,Ghost Master®,0,3.75,False,2006,False,Yes,No,No
6210,Vegas: Make It Big™,0,3.75,False,2006,False,Yes,No,No
6220,FlatOut,0,5.62,False,2007,False,Yes,No,No
6250,Making History: The Calm & the Storm,0,3.75,False,2007,False,Yes,No,No
6270,Ducati World Championship,0,3.75,False,2007,False,Yes,No,No
6300,Dreamfall: The Longest Journey,0,11.88,False,2007,False,Yes,No,No
6310,The Longest Journey,0,6.88,False,2007,False,Yes,No,No
6370,Bloodline Champions,0,0.0,False,2011,True,Yes,No,No
6400,Joint Task Force,0,4.75,False,2007,False,Yes,No,No
6420,Nexus - The Jupiter Incident,0,6.88,False,2007,False,Yes,No,No
6510,Lost Planet™: Extreme Condition,0,13.12,False,2007,False,Yes,No,No
6550,Devil May Cry® 3 Special Edition,0,17.49,False,2007,False,Yes,No,No
6600,Bullet Candy,0,3.12,False,2007,False,Yes,No,No
6800,Commandos: Behind Enemy Lines,0,3.75,False,2007,False,Yes,No,No
6810,Commandos: Beyond the Call of Duty,0,3.75,False,2007,False,Yes,No,No
6830,Commandos 2: Men of Courage,0,3.75,False,2007,False,Yes,No,No
6840,Commandos 3: Destination Berlin,0,3.75,False,2007,False,Yes,No,No
6850,Hitman 2: Silent Assassin,17,6.12,False,2007,False,Yes,No,No
6860,Hitman: Blood Money,17,6.62,False,2007,False,Yes,No,No
6870,Battlestations: Midway,0,6.0,False,2007,False,Yes,No,No
6880,Just Cause,17,6.0,False,2007,False,Yes,No,No
6900,Hitman: Codename 47,17,5.5,False,2007,False,Yes,No,No
6910,Deus Ex: Game of the Year Edition,17,6.0,False,2007,False,Yes,No,No
6920,Deus Ex: Invisible War,17,6.0,False,2007,False,Yes,No,No
6980,Thief: Deadly Shadows,0,7.75,False,2007,False,Yes,No,No
7000,Tomb Raider: Legend,13,6.0,False,2007,False,Yes,No,No
7010,Project: Snowblind,0,5.12,False,2007,False,Yes,No,No
7020,Rogue Trooper,0,6.88,False,2007,False,Yes,No,No
7110,Jade Empire™: Special Edition,0,13.75,False,2007,False,Yes,No,No
7200,Trackmania United Forever,0,24.88,False,2008,False,Yes,No,No
7210,"Runaway. A Road Adventure",0,3.74,False,2007,False,Yes,No,No
7220,"Runaway. The Dream of The Turtle",0,3.74,False,2007,False,Yes,No,No
7260,Loki,0,6.88,False,2007,False,Yes,No,No
7340,Azada,0,6.88,False,2010,False,Yes,No,No
7510,X-Blades,17,6.88,False,2009,False,Yes,Yes,Yes
7530,Two Worlds II Castle Defense,0,6.88,False,2011,False,Yes,Yes,No
7600,Sid Meier's Railroads!,0,6.88,False,2007,False,Yes,Yes,No
7650,X-COM: Terror From the Deep,0,3.75,False,2007,False,Yes,No,No
7660,X-COM: Apocalypse,0,3.75,False,2008,False,Yes,No,No
7670,BioShock™,17,0.0,False,2007,False,Yes,No,No
7730,X-COM: Interceptor,0,3.75,False,2008,False,Yes,No,No
7760,X-COM: UFO Defense,0,3.75,False,2008,False,Yes,No,No
7770,X-COM: Enforcer,0,3.75,False,2008,False,Yes,No,No
7800,Stubbs the Zombie in Rebel Without a Pulse,17,9.62,False,2021,False,Yes,No,No
7830,Men of War™,17,3.0,False,2009,False,Yes,No,No
7840,Death Track®: Resurrection,0,2.25,False,2009,False,Yes,No,No
7860,NecroVision,17,3.75,False,2009,False,Yes,No,No
7940,Call of Duty® 4: Modern Warfare®,17,18.62,False,2007,False,Yes,Yes,No
8000,Tomb Raider: Anniversary,13,7.75,False,2007,False,Yes,No,No
8080,Kane and Lynch: Dead Men™,17,0.0,False,2007,False,Yes,No,No
8100,Conflict: Denied Ops,17,5.12,False,2008,False,Yes,No,No
8140,Tomb Raider: Underworld,13,7.75,False,2008,False,Yes,No,No
8170,Battlestations Pacific,0,0.0,False,2009,False,Yes,No,No
8190,Just Cause 2,17,12.88,False,2010,False,Yes,No,No
8330,Telltale Texas Hold ‘Em,0,0.62,False,2008,False,Yes,No,No
8340,Strong Bad's Cool Game for Attractive People: Season 1,0,8.0,False,2008,False,Yes,No,No
8400,Geometry Wars: Retro Evolved,0,4.38,False,2007,False,Yes,No,No
8500,EVE Online,0,0.0,False,2010,True,Yes,Yes,No
8600,RACE 07,0,2.38,False,2007,False,Yes,No,No
8780,RACE On,0,4.75,False,2009,False,Yes,No,No
8790,GTR 2 FIA GT Racing Game,0,4.75,False,2012,False,Yes,No,No
8800,Civilization IV: Beyond the Sword,0,6.88,False,2007,False,Yes,Yes,No
8850,BioShock® 2,17,0.0,False,2010,False,Yes,No,No
8870,BioShock Infinite,17,18.12,False,2013,False,Yes,Yes,Yes
8880,Freedom Force,0,3.75,False,2009,False,Yes,No,No
8890,Freedom Force vs. the Third Reich,0,3.75,False,2009,False,Yes,No,No
8930,Sid Meier's Civilization® V,0,18.12,False,2010,False,Yes,Yes,Yes
8970,Axel & Pixel,0,3.75,False,2010,False,Yes,No,No
9000,Spear of Destiny,0,2.49,False,2007,False,Yes,No,No
9010,Return to Castle Wolfenstein,0,4.12,False,2007,False,Yes,No,No
9060,HeXen II,0,3.75,False,2007,False,Yes,No,No
9180,Commander Keen,0,3.75,False,2007,False,Yes,No,No
9200,RAGE,17,8.25,False,2011,False,Yes,No,No
9310,"Warhammer® 40.000: Dawn of War® – Winter Assault",17,8.62,False,2007,False,Yes,No,No
9340,Company of Heroes: Opposing Fronts,18,11.88,False,2007,False,Yes,No,No
9350,Supreme Commander,0,9.38,False,2011,False,Yes,No,No
9420,Supreme Commander: Forged Alliance,0,9.38,False,2011,False,Yes,No,No
9450,"Warhammer® 40.000: Dawn of War® - Soulstorm",17,8.62,False,2008,False,Yes,No,No
9460,Frontlines™: Fuel of War™,0,11.88,False,2008,False,Yes,No,No
9480,Saints Row 2,17,6.88,False,2009,False,Yes,No,Yes
9500,Gish,0,5.5,False,2007,False,Yes,Yes,No
9710,Desperados 2: Cooper's Revenge,0,6.88,False,2008,False,Yes,No,No
9730,Tycoon City: New York,0,6.88,False,2008,False,Yes,No,No
9760,Act of War: High Treason,0,2.25,False,2008,False,Yes,No,No
9800,Death to Spies,17,3.75,False,2008,False,Yes,No,No
9850,Codename: Panzers - Cold War,0,9.38,False,2009,False,Yes,No,No
9880,Champions Online,0,0.0,False,2011,True,Yes,No,No
9900,Star Trek Online,0,0.0,False,2012,True,Yes,No,No
9940,Blade Kitten,0,2.25,False,2014,False,Yes,No,No
9960,Haunted House™,0,4.38,False,2010,False,Yes,No,No
9970,Star Raiders,0,6.88,False,2011,False,Yes,No,No
9980,The UnderGarden,0,5.0,False,2010,False,Yes,No,No
10090,Call of Duty: World at War,17,18.62,False,2008,False,Yes,No,No
10100,King's Quest™ Collection,0,16.99,False,2009,False,Yes,No,No
10110,Space Quest™ Collection,0,18.62,False,2009,False,Yes,No,No
10120,Aces of the Galaxy™,0,9.31,False,2009,False,Yes,No,No
10130,TimeShift™,0,18.62,False,2009,False,Yes,No,No
10140,3D Ultra™ Minigolf Adventures,0,9.31,False,2009,False,Yes,No,No
10150,Prototype™,17,18.62,False,2009,False,Yes,No,No
10180,Call of Duty®: Modern Warfare® 2 (2009),0,18.62,False,2009,False,Yes,Yes,No
10220,Postal III,17,8.12,False,2012,False,Yes,No,No
10230,Dead Mountaineer's Hotel,0,5.62,False,2011,False,Yes,No,No
10240,A Stroke of Fate: Operation Valkyrie,0,5.0,False,2011,False,Yes,No,No
10250,PT Boats: Knights of the Sea,0,5.0,False,2011,False,Yes,No,No
10260,PT Boats: South Gambit,0,5.0,False,2011,False,Yes,No,No
10270,Disciples III: Reincarnation,0,7.19,False,2014,False,Yes,No,No
10460,The Club™,0,9.38,False,2008,False,Yes,No,No
10500,Total War: EMPIRE – Definitive Edition,0,14.75,False,2009,False,Yes,Yes,Yes
10520,Beijing 2008™ - The Official Video Game of the Olympic Games,0,0.0,False,2008,False,Yes,No,No
10680,Aliens vs. Predator™,17,9.38,False,2010,False,Yes,No,No
11020,TrackMania Nations Forever,0,0.0,False,2008,True,Yes,No,No
11040,Sherlock Holmes - Nemesis,0,8.75,False,2008,False,Yes,No,No
11050,Dracula: Origin,0,8.75,False,2008,False,Yes,No,No
11130,Sherlock Holmes: The Mystery of the Mummy,0,0.0,False,2009,True,Yes,No,No
11140,Sherlock Holmes: The Awakened (2008),0,8.75,False,2009,False,Yes,No,No
11150,Sherlock Holmes: The Silver Earring,0,8.75,False,2009,False,Yes,No,No
11190,Sherlock Holmes versus Jack the Ripper,0,8.75,False,2009,False,Yes,No,No
11200,Shadowgrounds Survivor,17,6.88,False,2007,False,Yes,Yes,No
11230,Gumboy Tournament,0,2.25,False,2008,False,Yes,No,No
11240,Space Trader: Merchant Marine,0,3.0,False,2008,False,Yes,No,No
11250,Pacific Storm,0,5.62,False,2008,False,Yes,No,No
11260,Pacific Storm Allies,0,5.62,False,2008,False,Yes,No,No
11280,Penguins Arena: Sedna's World,0,4.38,False,2008,False,Yes,Yes,No
11340,Larva Mortus,0,1.88,False,2009,False,Yes,No,No
11360,Chains,0,1.88,False,2009,False,Yes,Yes,No
11370,Nikopol: Secrets of the Immortals,0,3.0,False,2009,False,Yes,No,No
11390,Crash Time 2,0,3.0,False,2009,False,Yes,No,No
11450,Overlord™,0,3.75,False,2007,False,Yes,No,No
11480,Soldiers: Heroes of World War II,0,3.75,False,2014,False,Yes,No,No
11550,Second Sight,0,6.88,False,2021,False,Yes,No,No
11560,Maelstrom: The Battle for Earth Begins,0,3.75,False,2009,False,Yes,No,No
11590,Hospital Tycoon,0,3.75,False,2009,False,Yes,No,No
12130,Manhunt,17,6.88,False,2011,False,Yes,No,No
12140,Max Payne,17,0.0,False,2008,False,Yes,No,No
12150,Max Payne 2: The Fall of Max Payne,17,0.0,False,2008,False,Yes,No,No
12170,Grand Theft Auto,0,0.0,False,2008,False,Yes,No,No
12180,Grand Theft Auto 2,0,0.0,False,2008,False,Yes,No,No
12200,Bully: Scholarship Edition,0,9.38,False,2010,False,Yes,No,No
12210,Grand Theft Auto IV: The Complete Edition,17,18.74,False,2020,False,Yes,No,No
12220,Grand Theft Auto: Episodes from Liberty City,17,0.0,False,2010,False,Yes,No,No
12310,Culpa Innata,0,6.88,False,2008,False,Yes,No,No
12320,Sacred Gold,0,6.88,False,2008,False,Yes,No,No
12330,Darkstar One,0,6.88,False,2008,False,Yes,No,No
12340,Jack Keane,0,6.88,False,2008,False,Yes,No,No
12360,FlatOut: Ultimate Carnage,0,22.88,False,2008,False,Yes,No,No
12390,Exodus from the Earth ,0,9.38,False,2008,False,Yes,No,No
12420,Perimeter 2: New Earth,0,9.38,False,2009,False,Yes,No,No
12430,SlamIt Pinball Big Score,0,3.75,False,2009,False,Yes,No,No
12440,Ankh 2: Heart of Osiris ,0,3.75,False,2009,False,Yes,No,No
12450,Ankh 3: Battle of the Gods,0,6.88,False,2009,False,Yes,No,No
12460,BC Kings,0,3.75,False,2009,False,Yes,No,No
12470,Port Royale 2,0,3.75,False,2009,False,Yes,No,No
12480,9th Company: Roots Of Terror,0,6.88,False,2009,False,Yes,No,No
12500,PuzzleQuest: Challenge of the Warlords,0,5.5,False,2008,False,Yes,No,No
12510,Prison Tycoon 3™: Lockdown,0,0.0,False,2008,False,Yes,No,No
12520,18 Wheels of Steel: American Long Haul,0,6.88,False,2008,False,Yes,No,No
12530,Hunting Unlimited™ 2008,0,5.5,False,2008,False,Yes,No,No
12540,Mahjongg Investigations: Under Suspicion,0,0.0,False,2008,False,Yes,No,No
12560,Ride! Carnival Tycoon,0,0.0,False,2008,False,Yes,No,No
12570,Hot Dish,0,0.0,False,2008,False,Yes,No,No
12580,Dr. Daisy Pet Vet,0,0.0,False,2008,False,Yes,No,No
12590,Sprint Cars Road to Knoxville,0,5.5,False,2008,False,Yes,No,No
12600,Midnight Outlaw: 6 Hours to SunUp,0,0.0,False,2008,False,Yes,No,No
12640,Drakensang,0,5.5,False,2009,False,Yes,No,No
12670,Mission Runway,0,0.0,False,2009,False,Yes,No,No
12690,Hunting Unlimited 2010,0,5.5,False,2009,False,Yes,No,No
12710,Overlord™: Raising Hell,0,6.88,False,2008,False,Yes,No,No
12770,Rise of the Argonauts,17,6.88,False,2009,False,Yes,No,No
12790,Damnation,17,6.88,False,2009,False,Yes,No,No
12810,Overlord II,0,6.88,False,2009,False,Yes,No,No
